id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
5545	starch	0.796	-0.142	1	1245	3763	341	2015.4721
5546	starch blend	1.0032	-0.142	1	318	721	50	2015.2
5547	starch composite	0.9765	-0.1299	1	168	248	22	2015.2273
5548	starch content	0.8203	-0.1253	1	141	214	18	2014.7778
5549	starch granule	1.156	-0.1215	1	119	202	15	2014.7333
5550	starch pla	0.9534	-0.1939	1	95	157	14	2015.7857
5551	starch pla composite	1.0186	-0.2009	1	98	188	15	2015.8
5552	starch poly	0.9969	-0.177	1	223	402	32	2015.5625
5553	starch polylactic acid	1.0232	-0.1981	1	90	206	17	2015
5554	start	-0.0473	-0.2084	7	533	740	50	2015.14
5555	static culture	-0.3413	0.0464	5	155	219	12	2015.0833
5556	static tensile test	0.8755	-0.1688	1	145	211	21	2017
5557	statin	-1.18	-0.0801	2	342	580	22	2014.4545
5558	station	-0.3288	-0.326	2	192	515	37	2017.3514
5559	statistical analysis	-0.609	-0.1509	2	967	1697	96	2015.8438
5560	statistical difference	-0.9585	-0.1009	2	592	1044	52	2015.5962
5561	statistical significance	-1.0146	-0.1483	2	639	1130	54	2016.037
5562	status	-0.9535	-0.0883	2	1721	5653	273	2015.9707
5563	stay	-1.2182	-0.1452	2	342	731	32	2017.2188
5564	steady state	-0.6422	-0.2114	7	237	289	18	2016.3889
5565	stem cell	-0.3988	0.0932	5	1362	5136	292	2015.8596
5566	stem cell differentiation	-0.4029	0.1091	5	228	363	22	2014.5455
5567	stemi	-1.2269	-0.1164	2	183	317	12	2014.3333
5568	stenosis	-1.0064	-0.0601	2	601	1329	68	2015.2206
5569	stent	-0.466	-0.0296	2	1148	3475	268	2015.306
5570	stent implantation	-0.8727	-0.0571	2	262	449	22	2015.2273
5571	stent restenosis	-0.7039	-0.0145	2	267	464	27	2015.963
5572	stent thrombosis	-0.7633	-0.0512	2	292	595	33	2015.3939
5573	step procedure	0.5903	0.1407	6	219	266	20	2015.25
5574	step reaction	0.4194	0.1833	6	180	229	16	2015.3125
5575	step ring	0.8427	0.1553	6	122	151	10	2014.7
5576	step synthesis	0.4822	0.248	6	98	131	12	2016.25
5577	stereoblock copolymer	0.9695	0.1734	1	158	251	13	2016.6154
5578	stereochemistry	0.6462	0.2245	6	250	392	26	2015.7308
5579	stereocomplex	1.034	0.1184	1	1146	4805	301	2015.8538
5580	stereocomplex crystal	1.1356	0.0862	1	509	1386	88	2016.3977
5581	stereocomplex crystallite	1.1444	0.0582	1	655	1998	116	2016.1121
5582	stereocomplex crystallization	1.1022	0.115	1	439	1185	64	2015.7656
5583	stereocomplex formation	0.9603	0.1443	1	528	1308	85	2015.4941
5584	stereocomplex pla	0.7861	0.0454	1	269	404	24	2015.5
5585	stereocomplex poly	1.0396	0.0673	1	293	496	33	2016.3939
5586	stereocomplex polylactide	1.1033	0.0688	1	234	526	32	2017.4688
5587	stereocomplex structure	0.9802	0.1246	1	160	222	11	2016.5455
5588	stereocomplex type poly	1.3442	-0.0088	1	104	199	11	2015.6364
5589	stereocomplexation	0.8631	0.1386	1	991	2967	185	2015.9027
5590	stereocomplexed poly	0.7761	0.1185	1	132	164	10	2015.5
5591	stereocontrol	0.6243	0.3213	6	101	214	14	2014.5714
5592	stereolithography	0.1075	-0.16	1	133	167	14	2017.5
5593	stereoregularity	0.9258	0.1495	6	233	347	23	2016.2609
5594	stereoselective polymerization	0.7244	0.3094	6	99	185	13	2014.5385
5595	stereoselective ring	0.648	0.3174	6	98	214	12	2014.9167
5596	stereoselective rop	0.6484	0.2976	6	83	178	11	2016.2727
5597	stereoselectivity	0.6531	0.3006	6	232	934	50	2015.3
5598	steric hindrance	0.6483	0.1942	6	389	706	46	2015.587
5599	steroid	-0.8585	0.0637	2	283	392	21	2014.7143
5600	stimulation	-0.697	0.0137	3	1413	3673	203	2015.5074
5601	stomach	-0.7048	0.0448	2	228	275	14	2015.5714
5602	storage moduli	1.0546	-0.0434	1	336	506	35	2015.6286
5603	storage modulus	1.1194	-0.1055	1	1625	7151	463	2016.0022
5604	strain hardening	1.1632	0.0055	1	219	372	24	2014.8333
5605	stratification	-1.2477	-0.0743	2	347	583	23	2015.4348
5606	streptomyces	-0.001	-0.0439	3	77	91	10	2017.4
5607	stress transfer	1.0017	-0.1386	1	256	357	32	2016.125
5608	striatum	-0.8056	0.1221	3	207	321	19	2015.3158
5609	stroke	-1.1368	-0.0811	2	702	1594	64	2015.6875
5610	stromal cell	-0.5539	0.1107	5	421	712	39	2016.2051
5611	strong antibacterial activity	0.4401	-0.0185	1	134	157	15	2016.4
5612	strong interfacial adhesion	1.1572	-0.1297	1	272	429	29	2016.8276
5613	strong interfacial interaction	1.2035	-0.0547	1	212	321	20	2016.15
5614	structural application	0.761	-0.1707	1	175	263	29	2017.2759
5615	structural characterization	0.5859	0.1178	6	536	950	69	2014.8696
5616	structural relaxation	0.8094	-0.031	1	83	99	11	2016.4545
5617	structure activity relationship	-0.3447	0.1769	3	160	184	15	2015.3333
5618	structure evolution	1.1416	0.0286	1	219	332	22	2016.3182
5619	student	-0.7614	-0.2075	2	468	865	70	2016.1571
5620	study design	-0.8994	-0.21	2	514	963	50	2016.84
5621	study group	-1.0677	-0.0735	2	504	859	39	2015.3846
5622	study period	-1.094	-0.0879	2	423	700	33	2014.9697
5623	study population	-1.1087	-0.2072	2	230	339	13	2016.8462
5624	study protocol	-1.0804	-0.1299	2	324	535	19	2018.6842
5625	styrene co glycidyl methacrylate	1.1252	-0.0188	1	124	225	11	2017.8182
5626	styrene ethylene butylene styrene	1.2973	-0.152	1	134	225	15	2014.2667
5627	styrenesulfonate	0.6233	-0.0374	1	74	98	10	2018.1
5628	subcellular localization	-0.7007	0.1697	3	143	204	13	2016.3846
5629	subchondral bone	-0.3816	0.0543	5	139	198	10	2016.7
5630	subcutaneous implantation	-0.2641	0.0513	5	362	622	38	2016.1579
5631	subcutaneous injection	-0.5487	0.1493	4	429	637	33	2015.5455
5632	subcutaneous tissue	-0.4618	0.0062	5	172	237	14	2015.4286
5633	subgroup	-1.0717	-0.05	2	551	957	45	2015.4667
5634	subgroup analysis	-1.3239	-0.0771	2	224	321	12	2017
5635	subject	-0.9627	-0.2464	7	1963	9101	437	2015.5286
5636	submaximal exercise	-1.1322	-0.47	7	181	316	12	2015.5833
5637	subsequent crystallization	0.92	0.0637	1	143	187	11	2015.9091
5638	subset	-1.0122	-0.0243	2	546	900	46	2016.2609
5639	substantial decrease	1.0008	-0.0712	1	120	139	11	2016
5640	substituent	0.614	0.2526	6	417	1196	76	2016.0658
5641	substrate specificity	-0.2502	0.0337	3	113	134	13	2014.3846
5642	subtype	-1.0063	0.0598	2	686	1379	69	2016.2609
5643	subunit	-0.6763	0.1315	3	636	1165	64	2015.8438
5644	success rate	-1.0505	-0.1085	2	469	987	55	2015.8182
5645	successful encapsulation	-0.3585	0.3214	4	152	201	10	2016.3
5646	succinate	0.4029	0.1007	4	785	1415	101	2015.7822
5647	succinic acid	0.714	0.0484	6	204	272	18	2016.3889
5648	succinic anhydride	0.7393	0.1449	6	229	305	20	2014.8
5649	sugarcane	0.3411	-0.1376	1	141	197	17	2016.1765
5650	sugarcane bagasse	0.598	-0.128	1	91	107	11	2017.0909
5651	suggestion	-0.2387	-0.1315	2	132	149	14	2014.7857
5652	suitable environment	-0.1773	0.0566	5	155	180	13	2017.4615
5653	suitable scaffold	-0.2636	0.0483	5	121	142	11	2014.1818
5654	suitable substrate	-0.3633	0.0793	5	149	179	11	2015.5455
5655	sulfuric acid	0.9633	0.0223	1	102	136	13	2015.2308
5656	summer	-0.6094	-0.2766	2	139	162	12	2016.8333
5657	super	1.0355	-0.1255	1	186	268	14	2016.0714
5658	supercapacitor	0.4053	0.0297	5	59	77	16	2018.9375
5659	supercooling	1.1295	0.0817	1	173	295	21	2015.8571
5660	supercritical co2	0.7632	0.0105	1	495	1017	94	2015.7872
5661	superhydrophobicity	0.552	-0.0749	1	43	51	15	2017
5662	superior property	0.9153	-0.048	1	301	419	30	2016.7333
5663	supernatant	-0.4751	0.155	3	348	535	31	2015.4194
5664	superoxide dismutase	-0.8171	-0.0203	3	381	640	31	2016.3871
5665	superparamagnetic iron oxide nanoparticle	-0.3137	0.2932	4	133	178	15	2014.6
5666	superstructure	1.0304	0.0945	1	302	517	34	2016.2647
5667	supplement	-1.0005	-0.3512	7	867	3388	139	2016.0935
5668	supplementation	-1.0301	-0.3634	7	1201	8330	358	2016.5028
5669	supraglottic airway device	-1.0567	-0.1828	2	86	141	10	2015.3
5670	surface acetylation	1.1442	-0.0811	1	102	127	10	2015.4
5671	surface charge	-0.269	0.3028	4	630	1253	78	2014.9359
5672	surface feature	-0.2876	0.1188	5	219	273	19	2015.4211
5673	surface finish	0.4714	-0.2038	1	100	149	16	2019.3125
5674	surface polarity	1.0047	-0.1534	1	85	98	10	2014.9
5675	surface quality	0.624	-0.2243	1	153	266	31	2018.4839
5676	surface resistivity	0.7912	-0.1241	1	122	176	16	2015.875
5677	surfactant concentration	-0.1786	0.2421	4	102	126	12	2015.25
5678	surgeon	-0.7912	-0.1356	2	556	1197	65	2016.1538
5679	surgery	-0.9285	-0.0499	2	1978	11355	580	2015.7603
5680	surgical approach	-1.1501	-0.1139	2	259	476	24	2016.2083
5681	surgical complication	-1.2469	-0.0338	2	194	335	14	2016.8571
5682	surgical drainage	-1.3333	-0.0814	2	195	397	15	2015.5333
5683	surgical intervention	-0.978	-0.0674	2	284	413	23	2014.6087
5684	surgical method	-1.2452	-0.1184	2	285	481	18	2017.1667
5685	surgical procedure	-0.9255	-0.0563	2	478	835	48	2015.7292
5686	surgical resection	-1.1151	0.1019	2	348	648	27	2016.5556
5687	surgical technique	-1.0653	-0.155	2	205	317	17	2016.5294
5688	surgical treatment	-1.1071	-0.0628	2	554	1281	60	2016.4167
5689	survey	-0.7325	-0.1644	2	649	1484	95	2015.7158
5690	survival	-0.8635	0.0877	2	1748	5492	257	2015.9261
5691	survival analysis	-1.2674	0.0669	2	405	809	27	2016.5926
5692	survival group	-1.346	-0.1132	2	173	336	13	2015.7692
5693	survival rate	-1.0317	0.0826	2	878	2032	91	2015.6923
5694	survival time	-1.1117	0.1512	2	571	1154	45	2015.3333
5695	sustainable alternative	0.848	-0.1055	1	231	291	28	2016
5696	sustained delivery	-0.4175	0.2551	4	344	514	30	2015.5333
5697	sustained manner	-0.335	0.2359	4	330	439	24	2016.1667
5698	sustained release	-0.3153	0.1991	4	1020	2159	158	2015.6519
5699	svmp	-0.7916	0.0396	3	148	341	15	2014.6
5700	sweden	-0.4922	-0.2055	2	76	117	10	2015.4
5701	swine	-0.7359	-0.0422	2	129	162	11	2016.3636
5702	symptom	-1.0578	-0.0876	2	1349	4582	206	2015.2864
5703	symptom onset	-1.3198	-0.1003	2	220	356	13	2015.3077
5704	syndrome	-1.098	-0.0485	2	1016	2553	120	2015.9083
5705	synthase	-0.638	0.0429	3	637	1251	67	2014.7612
5706	synthesis condition	0.4827	0.1156	6	142	173	16	2016.0625
5707	synthesized copolymer	0.5043	0.1585	6	173	233	16	2015
5708	synthesized material	0.757	0.0763	6	105	133	11	2016.9091
5709	synthesized nanoparticle	-0.0386	0.2443	4	146	180	15	2017.0667
5710	synthesized polymer	0.6656	0.149	6	202	291	23	2015.4783
5711	synthetic fiber	0.7704	-0.1995	1	120	169	18	2016.8889
5712	synthetic method	0.8261	0.1524	6	164	228	17	2014.4118
5713	synthetic plastic	0.8844	-0.1279	1	125	161	13	2016.8462
5714	synthetic scaffold	-0.3992	0.0811	5	193	292	20	2015.25
5715	synthetic strategy	0.5628	0.2205	6	164	250	18	2015.8889
5716	systematic review	-1.036	-0.1527	2	180	237	11	2015.8182
5717	systemic administration	-0.5408	0.3022	4	320	472	23	2016.7391
5718	systemic inflammation	-0.9747	-0.0656	3	222	283	11	2016.3636
5719	systemic toxicity	-0.5293	0.3131	4	565	1110	52	2015.7308
5720	systolic blood pressure	-1.2055	-0.2429	2	472	871	31	2016.6774
5721	t c	0.9792	0.0261	1	295	453	30	2013.7667
5722	t cell	-0.8844	0.1395	3	629	1204	52	2015.8846
5723	t g	0.927	0.0245	1	603	1212	78	2013.6667
5724	t m	0.9887	0.045	1	373	613	37	2013.027
5725	t test	-1.0576	-0.1976	2	772	1595	66	2016.6667
5726	t2dm	-1.1732	-0.108	2	209	289	12	2016.0833
5727	table	-0.4179	-0.186	2	401	544	37	2015.7297
5728	tac	-0.5961	-0.0268	2	323	413	19	2016.5263
5729	tacrolimus	-0.887	0.139	2	239	332	15	2015.0667
5730	tacticity	0.722	0.2348	6	273	479	36	2015.7778
5731	tag	-0.4233	0.0839	3	262	366	29	2015.6552
5732	taguchi method	0.5617	-0.1801	1	113	146	22	2016.3636
5733	taic	1.1393	-0.0713	1	182	371	29	2014.8276
5734	tail vein	-0.7478	0.1675	3	250	337	16	2015
5735	taiwan	-0.8368	-0.1536	2	276	560	35	2015
5736	talc	1.2322	-0.0809	1	646	1669	115	2015.5652
5737	talc composite	1.2439	-0.111	1	211	341	21	2014.5714
5738	talc content	1.3241	-0.1076	1	180	310	20	2016.05
5739	tamoxifen	-0.5941	0.315	4	202	275	14	2016.2857
5740	tannic acid	0.894	-0.1026	1	130	163	13	2018.8462
5741	target	-0.5738	0.1062	3	1735	4821	298	2015.9899
5742	target cell	-0.5133	0.2367	4	249	316	18	2015.7778
5743	target lesion revascularization	-1.0637	-0.1163	2	141	301	12	2016.0833
5744	target protein	-0.7177	0.077	3	166	221	14	2014.7143
5745	target site	-0.3365	0.2322	4	183	219	13	2015.3846
5746	targeted delivery	-0.3165	0.3458	4	531	1090	55	2015.8727
5747	targeted therapy	-0.75	0.3062	4	477	831	33	2016.4848
5748	task	-0.5166	-0.2506	7	882	1713	133	2016.7143
5749	taste	-0.7998	-0.397	7	268	542	29	2017.069
5750	taxol	-0.4232	0.3824	4	409	860	35	2015.2
5751	taxotere	-0.378	0.4235	4	172	289	13	2013.5385
5752	tbc	1.0329	-0.0539	1	227	358	22	2016.0909
5753	tbd	0.6009	0.2674	6	186	327	19	2015.4737
5754	tbil	-1.0831	-0.0047	2	200	321	11	2016.1818
5755	tbu	0.6989	0.3196	6	141	391	19	2015.6842
5756	tcc	1.1614	-0.0764	1	376	678	40	2016.9
5757	tch	0.0359	0.1263	5	121	156	14	2015.7857
5758	tcp particle	0.0691	0.0262	5	97	116	12	2015.25
5759	tcp scaffold	-0.1703	0.0332	5	146	200	15	2014.5333
5760	tcps	-0.4112	0.1152	5	171	290	15	2013.9333
5761	tdi	0.9956	0.0241	1	237	450	29	2014.4483
5762	tea	-0.1857	-0.2121	7	370	520	29	2016.069
5763	team	-0.744	-0.2173	2	378	647	45	2016.3556
5764	tec	-0.1564	-0.3062	2	339	1032	67	2017.3284
5765	technol	1.0839	-0.0833	1	150	214	11	2018.6364
5766	tecu	-0.3546	-0.3618	2	58	140	10	2019.1
5767	tem micrograph	0.965	-0.0489	1	183	219	15	2016.0667
5768	tem result	0.9938	-0.0693	1	190	279	18	2014.6111
5769	temozolomide	-0.6864	0.3141	4	166	220	13	2016.0769
5770	temperature dependence	0.9801	0.0074	1	329	496	43	2015.5814
5771	temperature profile	0.9246	-0.1483	1	172	252	22	2015.8636
5772	temperature range	0.9917	0.0085	1	952	2058	162	2015.7531
5773	temperature region	1.208	-0.0045	1	270	471	32	2014.7812
5774	temperature value	1.1528	-0.0259	1	246	416	26	2015.2692
5775	tempo	0.8029	0.0048	1	183	279	22	2016.5455
5776	temporary shape	0.6752	-0.0305	1	111	150	13	2015.9231
5777	tendon	-0.5269	-0.056	5	347	635	43	2015.5349
5778	tensile	0.9445	-0.1736	1	1608	6491	515	2016.6388
5779	tensile behavior	0.9911	-0.1256	1	257	359	28	2015.75
5780	tensile elongation	1.201	-0.1575	1	169	247	15	2016
5781	tensile measurement	0.8613	-0.089	1	165	210	15	2015.0667
5782	tensile moduli	0.9617	-0.1464	1	134	165	15	2015.6
5783	tensile modulus	1.0759	-0.1347	1	1186	3691	255	2016.0353
5784	tensile performance	0.7965	-0.16	1	244	342	24	2018.6667
5785	tensile property	0.985	-0.1294	1	1638	5727	443	2016.1648
5786	tensile result	1.1369	-0.132	1	215	279	18	2016.3889
5787	tensile specimen	0.7232	-0.1871	1	154	232	19	2018.1053
5788	tensile stiffness	0.6194	-0.1805	1	113	141	14	2016.6429
5789	tensile strength	0.9115	-0.113	1	3060	24837	1948	2016.5241
5790	tensile strength increase	0.9466	-0.1782	1	110	137	11	2017.3636
5791	tensile strength value	0.9383	-0.2026	1	156	222	19	2017.1579
5792	tensile test	0.8902	-0.1113	1	1567	4976	399	2016.1454
5793	tensile test result	0.9841	-0.1155	1	264	436	31	2015.4516
5794	tensile testing	0.8948	-0.0767	1	1056	2678	196	2016.0663
5795	tensile toughness	1.2313	-0.051	1	526	1197	69	2016.5362
5796	terephthalic acid	0.8778	0.0319	1	102	135	11	2014.6364
5797	terminal group	0.9499	0.0494	1	276	381	27	2014.963
5798	terminal hydroxyl group	0.9946	0.0559	1	246	421	26	2015.7308
5799	ternary blend	1.1985	-0.083	1	685	1960	130	2016.1
5800	ternary composite	1.1184	-0.1121	1	289	461	32	2016.9375
5801	ternary nanocomposite	1.216	-0.1	1	249	373	24	2015.9167
5802	ternary polymer blend	1.1603	-0.0451	1	89	124	13	2015.3077
5803	terpolymer	1.0172	0.0011	1	625	1392	88	2016.4545
5804	territory	-0.5914	-0.1424	2	177	225	21	2017
5805	tert butyl	0.5537	0.2627	6	171	303	15	2014.8667
5806	tert butylperoxy	1.1339	-0.0102	1	142	226	13	2015.8462
5807	test group	-0.8727	0.0078	5	216	314	17	2014.7647
5808	test specimen	0.7148	-0.1963	1	332	621	57	2017.5965
5809	testing session	-1.1229	-0.4117	7	207	442	16	2017.125
5810	testosterone	-1.0601	-0.3383	7	344	648	26	2016.1923
5811	tetrabutyl titanate	1.0159	-0.037	1	96	137	12	2014.5
5812	tetracycline	-0.2684	0.0398	3	159	197	13	2015.5385
5813	tetracycline hydrochloride	0.0496	0.1162	5	163	220	24	2015.9583
5814	tetrahydrofuran	0.6655	0.1218	6	515	875	71	2015.3521
5815	tetramethylpiperidine	0.7992	0.0252	1	112	156	11	2017.1818
5816	text	-0.501	-0.2311	2	104	128	19	2016.2632
5817	tfa	0.4036	0.1307	6	101	115	12	2015.0833
5818	tg analysis	0.885	-0.029	1	138	175	14	2014.5714
5819	tg value	0.9644	0.011	1	201	273	20	2016.55
5820	tga	0.9073	-0.0481	1	2389	11672	803	2015.9365
5821	tga analysis	0.886	-0.0258	1	391	618	42	2016.1905
5822	tga ftir	0.984	-0.1262	1	149	219	13	2016.9231
5823	tga result	1.0846	-0.079	1	377	661	42	2016.3333
5824	tgf	-0.7151	0.1367	5	662	1301	65	2015.7538
5825	tha	-1.1039	-0.2014	2	178	311	15	2017.9333
5826	thailand	-0.2975	-0.1354	3	317	535	43	2014.9767
5827	theoretical analysis	0.8596	-0.0619	1	147	178	15	2017
5828	theoretical calculation	0.8756	0.0184	1	142	156	14	2016.8571
5829	theoretical value	0.5124	0.0417	6	288	407	33	2015.3636
5830	therapeutic	-0.4492	0.2202	4	815	1415	84	2015.8333
5831	therapeutic agent	-0.4297	0.2716	4	566	955	55	2015.4
5832	therapeutic effect	-0.7177	0.2045	4	1117	2623	129	2015.9457
5833	therapeutic efficacy	-0.4962	0.3012	4	1052	2605	128	2016.2656
5834	therapeutic level	-0.6732	0.1155	4	169	218	12	2015.75
5835	therapeutic outcome	-0.69	0.1897	4	321	425	19	2016.8947
5836	therapeutic potential	-0.5503	0.2608	4	359	506	29	2015.5862
5837	therapeutic strategy	-0.8278	0.1502	3	695	1223	56	2016.5893
5838	therapeutic target	-1.0063	0.1696	3	499	904	40	2015.75
5839	therapy	-0.7931	0.129	4	2670	13162	650	2015.7754
5840	thereafter	-0.2142	-0.1036	5	175	189	11	2016.6364
5841	thermal	0.9738	-0.1106	1	219	282	19	2016.7895
5842	thermal behavior	1.0052	-0.0424	1	1097	2570	170	2015.9353
5843	thermal behaviour	1.04	-0.1197	1	256	394	32	2015.375
5844	thermal characteristic	0.9437	-0.0686	1	343	494	37	2015.3514
5845	thermal characterization	0.9159	-0.1133	1	183	253	21	2016.8571
5846	thermal conductivity	0.9599	-0.1269	1	448	834	84	2017.6429
5847	thermal decomposition	1.0946	-0.0604	1	397	707	54	2015.4074
5848	thermal decomposition behavior	1.166	-0.025	1	170	253	17	2016.2353
5849	thermal decomposition temperature	1.0144	-0.0438	1	387	687	51	2015.8235
5850	thermal degradation	1.0298	-0.0631	1	932	2232	175	2015.8514
5851	thermal degradation behavior	1.01	-0.0663	1	203	304	19	2015.3158
5852	thermal degradation kinetic	1.06	-0.0776	1	133	185	12	2016.5833
5853	thermal degradation process	1.1715	-0.1721	1	118	190	12	2015.6667
5854	thermal degradation temperature	1.0833	-0.0975	1	297	446	31	2016.2581
5855	thermal expansion	1.0761	-0.1668	1	209	333	26	2015.5
5856	thermal gravimetric analysis	0.9916	-0.0886	1	311	549	32	2015.4062
5857	thermal history	1.1006	0.0158	1	292	461	34	2016.5294
5858	thermal induced phase separation	0.0754	0.0552	5	66	89	14	2015.2143
5859	thermal performance	1.0289	-0.087	1	407	598	39	2017.0513
5860	thermal property	0.9638	-0.0539	1	2650	14978	1154	2015.9697
5861	thermal resistance	1.0838	-0.033	1	587	1162	80	2016.1625
5862	thermal stability	1.042	-0.0842	1	2561	17321	1258	2016.2615
5863	thermal test	0.9234	-0.0771	1	118	147	11	2016.7273
5864	thermal transition	1.0197	0.0273	1	275	387	27	2016.2593
5865	thermo gravimetric analysis	0.927	-0.1349	1	139	212	17	2017.2941
5866	thermo mechanical property	1.1036	-0.1241	1	185	246	18	2015.5
5867	thermogel	-0.4875	0.1847	4	178	233	16	2016.25
5868	thermogram	1.0209	-0.0482	1	304	477	30	2014.9
5869	thermogravimetric	1.2719	-0.0993	1	91	127	10	2015.7
5870	thermogravimetric analysis	0.9865	-0.0721	1	2142	10652	736	2016.0761
5871	thermogravimetric analysis result	1.2426	-0.1135	1	121	144	11	2017.5455
5872	thermogravimetric analyzer	1.0765	-0.0986	1	191	294	20	2015.9
5873	thermomechanical analysis	1.0356	-0.0684	1	236	340	23	2016.3043
5874	thermomechanical property	1.085	-0.0996	1	751	1579	101	2016.8713
5875	thermoplastic composite	0.8156	-0.194	1	223	322	35	2017.9143
5876	thermoplastic elastomer	0.9565	0.0865	6	409	795	44	2016.6818
5877	thermoplastic material	0.5636	-0.1717	1	295	472	48	2017.9583
5878	thermoplastic polyurethane	0.9316	-0.0906	1	666	1610	108	2016.9722
5879	thermoplastic starch	0.9886	-0.1737	1	493	1379	104	2015.7692
5880	thermoplastic vulcanizate	1.2309	-0.0831	1	197	480	31	2017.9032
5881	thf	0.641	0.2677	6	526	1675	109	2014.6789
5882	thin film hydration method	-0.3941	0.3645	4	186	303	14	2016.3571
5883	thousand	-0.3834	-0.0097	3	169	189	10	2014.8
5884	thp	-0.7149	0.1869	3	262	405	20	2013.9
5885	thr	0.753	-0.1281	1	229	431	21	2016.7143
5886	threshold	-0.4571	-0.219	7	842	1485	109	2016.2477
5887	thrombin	-0.7044	0.0855	3	183	276	18	2014.1111
5888	thrombocytopenia	-1.2413	-0.0062	2	247	363	17	2016.1176
5889	thrombogenicity	-0.619	0.0562	5	141	188	12	2015.5833
5890	thrombosis	-0.9357	-0.0118	2	781	1756	85	2015.6353
5891	thrombus formation	-0.7897	0.0046	3	186	262	12	2015.0833
5892	thymol	0.6487	-0.0808	1	245	430	46	2017.5
5893	tibia	-0.5353	-0.0608	5	364	644	35	2014.8
5894	time course	-0.6084	-0.053	3	322	424	22	2015.1818
5895	time dependent manner	-0.5704	0.1473	3	438	679	34	2014.8529
5896	time interaction	-1.0753	-0.3971	7	270	501	19	2016.1579
5897	time point	-0.7665	-0.1039	5	1408	3417	170	2015.5471
5898	time trial	-1.1131	-0.4872	7	359	1200	51	2015.7059
5899	time trial performance	-1.1102	-0.496	7	280	805	35	2015.9429
5900	timing	-0.82	-0.1972	7	399	546	29	2016.1379
5901	timp	-0.9517	0.1305	3	172	239	10	2012.6
5902	tin	0.7409	0.1705	6	563	1333	93	2014.2366
5903	tin octoate	0.7804	0.1557	6	104	158	11	2014.7273
5904	tio2 nanoparticle	0.8184	-0.0846	1	234	399	49	2016.4082
5905	tissue	-0.5477	0.0815	5	3024	17479	1088	2015.7105
5906	tissue culture plate	-0.3199	0.0976	5	143	179	13	2015.7692
5907	tissue culture polystyrene	-0.2698	0.1047	5	203	281	21	2014.619
5908	tissue damage	-0.8	0.0693	3	387	555	26	2016.7308
